dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
17699	0.506	19231	15196	14889	18832	9742
17742	0.51	19231	15088	14889	18811	9825
17784	0.51	19231	15085	14889	18825	9814
17827	0.507	19231	15056	14889	18828	9767
17869	0.513	19231	15028	14889	18851	9873
17912	0.512	19231	15050	14889	18842	9852
17954	0.513	19231	14998	14889	18849	9883
17997	0.513	19231	15033	14889	18848	9881
18039	0.515	19231	15074	14889	18833	9918
18081	0.522	19231	14981	14889	18839	10053
18124	0.52	19231	15003	14889	18851	10002
18166	0.518	19231	15057	14889	18836	9962
18209	0.519	19231	15010	14889	18836	9988
18251	0.521	19231	14981	14889	18833	10030
18294	0.519	19231	14953	14889	18811	9982
18336	0.525	19231	14928	14889	18839	10106
18379	0.525	19231	15005	14889	18840	10115
18421	0.525	19231	14967	14889	18820	10100
18464	0.524	19231	14976	14889	18844	10078
18506	0.524	19231	14993	14889	18844	10079
18548	0.527	19231	14931	14889	18819	10153
18591	0.526	19231	14966	14889	18850	10129
18633	0.526	19231	14976	14889	18822	10119
18676	0.527	19231	14968	14889	18816	10148
18718	0.532	19231	14925	14889	18846	10250
18761	0.532	19231	14910	14889	18829	10245
18803	0.532	19231	14958	14889	18839	10249
18846	0.533	19231	14943	14889	18824	10262
18888	0.532	19231	14933	14889	18796	10232
18930	0.535	19231	14956	14889	18824	10303
18973	0.535	19231	14862	14889	18830	10306
19015	0.538	19231	14883	14889	18816	10348
19058	0.541	19231	14855	14889	18781	10417
19100	0.538	19231	14866	14889	18836	10348
19143	0.545	19231	14768	14889	18806	10495
19185	0.543	19231	14806	14889	18820	10444
19228	0.542	19231	14855	14889	18829	10434
19270	0.543	19231	14815	14889	18829	10453
19312	0.544	19231	14846	14889	18820	10480
19355	0.547	19231	14749	14889	18794	10537
19397	0.542	19231	14868	14889	18848	10434
19440	0.55	19231	14788	14889	18806	10581
19482	0.555	19231	14726	14889	18804	10676
19525	0.55	19231	14821	14889	18816	10579
19567	0.545	19231	14839	14889	18805	10484
19610	0.548	19231	14785	14889	18808	10548
19652	0.551	19231	14781	14889	18830	10601
19694	0.553	19231	14767	14889	18814	10640
19737	0.552	19231	14807	14889	18811	10634
19779	0.553	19231	14757	14889	18790	10647
19822	0.557	19231	14715	14889	18800	10712
19864	0.558	19231	14727	14889	18835	10731
19907	0.558	19231	14833	14889	18849	10746
19949	0.559	19231	14727	14889	18796	10761
19992	0.558	19231	14788	14889	18832	10735
20034	0.559	19231	14821	14889	18834	10758
20076	0.559	19231	14713	14889	18799	10768
20119	0.565	19231	14721	14889	18787	10871
20161	0.561	19231	14747	14889	18785	10800
20204	0.561	19231	14758	14889	18820	10802
20246	0.562	19231	14790	14889	18795	10810
20289	0.562	19231	14831	14889	18805	10814
20331	0.567	19231	14706	14889	18802	10908
20374	0.569	19231	14687	14889	18807	10948
20416	0.569	19231	14747	14889	18810	10953
20458	0.567	19231	14753	14889	18816	10923
20501	0.575	19231	14695	14889	18811	11067
20543	0.57	19231	14720	14889	18791	10972
20586	0.573	19231	14660	14889	18796	11021
20628	0.575	19231	14676	14889	18818	11059
20671	0.574	19231	14707	14889	18803	11056
20713	0.573	19231	14792	14889	18799	11021
20756	0.578	19231	14632	14889	18804	11126
20798	0.574	19231	14657	14889	18812	11049
20840	0.577	19231	14661	14889	18782	11115
20883	0.577	19231	14615	14889	18819	11115
20925	0.58	19231	14661	14889	18778	11159
20968	0.583	19231	14674	14889	18827	11214
21010	0.58	19231	14695	14889	18813	11157
21053	0.585	19231	14510	14889	18789	11264
21095	0.582	19231	14599	14889	18811	11209
21138	0.584	19231	14620	14889	18810	11242
21180	0.585	19231	14569	14889	18785	11258
21223	0.585	19231	14545	14889	18784	11252
21265	0.587	19231	14614	14889	18814	11291
21307	0.595	19231	14464	14889	18779	11445
21350	0.59	19231	14567	14889	18803	11355
21392	0.592	19231	14511	14889	18783	11395
21435	0.59	19231	14587	14889	18791	11349
21477	0.59	19231	14571	14889	18783	11361
21520	0.593	19231	14598	14889	18785	11406
21562	0.592	19231	14517	14889	18798	11387
21605	0.595	19231	14521	14889	18784	11453
21647	0.596	19231	14563	14889	18729	11469
21689	0.593	19231	14574	14889	18825	11419
21732	0.597	19231	14530	14889	18770	11490
21774	0.595	19231	14574	14889	18779	11446
21817	0.6	19231	14573	14889	18788	11548
21859	0.596	19231	14554	14889	18814	11466
21902	0.598	19231	14521	14889	18808	11512
21944	0.6	19231	14549	14889	18776	11553
21987	0.604	19231	14506	14889	18781	11621
22029	0.602	19231	14551	14889	18769	11592
22071	0.601	19231	14529	14889	18790	11559
22114	0.608	19231	14470	14889	18784	11698
22156	0.606	19231	14532	14889	18761	11657
22199	0.605	19231	14502	14889	18785	11648
22241	0.609	19231	14512	14889	18798	11722
22284	0.607	19231	14507	14889	18780	11689
22326	0.608	19231	14464	14889	18791	11703
22369	0.611	19231	14489	14889	18766	11765
22411	0.61	19231	14458	14889	18801	11749
22453	0.613	19231	14520	14889	18737	11794
22496	0.613	19231	14447	14889	18767	11793
22538	0.611	19231	14498	14889	18805	11760
22581	0.614	19231	14486	14889	18772	11823
22623	0.613	19231	14470	14889	18772	11801
22666	0.616	19231	14445	14889	18754	11855
22708	0.617	19231	14416	14889	18782	11880
22751	0.621	19231	14432	14889	18774	11950
22793	0.617	19231	14503	14889	18778	11878
22835	0.623	19231	14429	14889	18779	11986
22878	0.623	19231	14453	14889	18769	11983
22920	0.622	19231	14424	14889	18752	11976
22963	0.623	19231	14355	14889	18825	11997
23005	0.623	19231	14418	14889	18762	11994
23048	0.623	19231	14420	14889	18750	11996
23090	0.624	19231	14406	14889	18792	12014
23133	0.623	19231	14393	14889	18776	11994
23175	0.63	19231	14379	14889	18782	12123
23217	0.627	19231	14435	14889	18794	12065
23260	0.629	19231	14428	14889	18792	12107
23302	0.632	19231	14419	14889	18797	12157
23345	0.631	19231	14366	14889	18746	12152
23387	0.632	19231	14425	14889	18782	12162
23430	0.636	19231	14323	14889	18780	12250
23472	0.634	19231	14406	14889	18761	12195
23515	0.636	19231	14321	14889	18734	12241
23557	0.633	19231	14399	14889	18754	12189
23599	0.631	19231	14382	14889	18751	12138
23642	0.639	19231	14272	14889	18724	12291
23684	0.645	19231	14250	14889	18780	12408
23727	0.64	19231	14295	14889	18768	12317
23769	0.642	19231	14355	14889	18771	12353
23812	0.643	19231	14333	14889	18751	12379
23854	0.641	19231	14307	14889	18766	12341
23897	0.643	19231	14334	14889	18749	12376
23939	0.648	19231	14292	14889	18782	12463
23981	0.647	19231	14335	14889	18768	12459
24024	0.646	19231	14299	14889	18747	12435
24066	0.646	19231	14247	14889	18754	12442
24109	0.648	19231	14266	14889	18750	12469
24151	0.648	19231	14341	14889	18741	12466
24194	0.653	19231	14220	14889	18764	12567
24236	0.652	19231	14296	14889	18755	12555
24279	0.656	19231	14228	14889	18753	12632
24321	0.651	19231	14352	14889	18743	12538
24364	0.652	19231	14294	14889	18757	12548
24406	0.655	19231	14221	14889	18766	12601
24448	0.653	19231	14267	14889	18761	12564
24491	0.654	19231	14253	14889	18771	12584
24533	0.655	19231	14217	14889	18762	12607
24576	0.661	19231	14240	14889	18766	12720
24618	0.658	19231	14219	14889	18748	12667
24661	0.655	19231	14265	14889	18757	12600
